Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY07,OUT035,805.2663
FDB10,OUT017,3735.3975
FDP57,OUT013,1695.546
FDU48,OUT019,372.70297
FDH48,OUT035,1456.4817
FDO33,OUT035,2079.3748
NCU29,OUT045,2453.3967
FDW35,OUT046,841.69714
FDH05,OUT010,743.05896
FDP26,OUT049,1842.9125
DRG27,OUT035,760.05005
FDQ33,OUT046,2406.2178
FDH20,OUT010,302.69452
FDV14,OUT046,1557.2958
DRD01,OUT046,1062.3053
NCI17,OUT049,1726.7649
FDF39,OUT010,924.85583
FDX37,OUT046,1754.5535
NCX17,OUT035,3729.39
FDN03,OUT013,4029.6265
NCS41,OUT010,578.2142
FDH34,OUT045,2986.624
NCX53,OUT018,2152.246
FDY31,OUT046,2408.4016
FDD20,OUT017,2125.295
FDE51,OUT045,807.8724
FDV27,OUT046,1535.8683
FDF16,OUT035,2525.1968
FDZ02,OUT049,1659.9381
NCK05,OUT045,1098.1536
FDM12,OUT027,4730.6445
NCA05,OUT018,2083.768
FDX33,OUT045,2722.7307
FDM25,OUT049,3050.8586
FDE41,OUT018,1177.4259
FDW14,OUT045,1205.4766
NCD30,OUT046,1627.9242
FDB23,OUT010,828.03595
FDF45,OUT046,1099.1351
FDW20,OUT017,2093.9116
FDF47,OUT045,3367.0227
NCR05,OUT019,714.2698
DRB01,OUT046,2783.6665
FDE36,OUT013,2580.019
FDU56,OUT049,3101.3977
FDB23,OUT049,3553.0662
FDN48,OUT049,1621.1395
FDS43,OUT013,3089.4985
NCN05,OUT013,2947.9106
NCL53,OUT049,2964.6228
FDL56,OUT046,1488.6832
FDH17,OUT018,1334.6053
FDP37,OUT046,2193.509
FDG09,OUT019,593.10876
FDA55,OUT045,3540.2083
FDX31,OUT049,3656.2656
FDJ41,OUT045,3999.4792
DRC24,OUT045,2633.721
FDQ21,OUT035,2196.0938
NCT54,OUT045,1610.3717
FDH08,OUT049,3681.378
FDY38,OUT018,3079.6743
DRM11,OUT010,900.0037
FDG32,OUT049,3586.473
NCH18,OUT046,3412.9124
FDI20,OUT035,3499.7139
FDA33,OUT018,2067.144
FDN45,OUT013,3416.1638
FDT45,OUT010,347.60178
FDR32,OUT035,3701.6519
FDA48,OUT017,3647.433
FDN23,OUT017,2413.5327
NCR18,OUT035,806.5972
FDD45,OUT046,1617.2218
FDI22,OUT018,2749.9314
FDT09,OUT013,2210.6318
DRC24,OUT027,3828.8467
FDT39,OUT046,2454.512
FDX28,OUT045,1667.3947
FDA50,OUT018,1358.0448
FDT33,OUT027,4171.138
FDQ60,OUT049,2117.6438
NCM19,OUT018,1604.0144
FDF40,OUT046,3803.2185
NCI30,OUT035,3783.203
FDK34,OUT049,3501.3003
FDA38,OUT027,5913.51
FDT02,OUT045,764.5445
FDC11,OUT017,1491.4325
FDD08,OUT046,769.76917
NCS29,OUT046,3489.431
DRI03,OUT010,485.71866
FDK48,OUT035,1260.1632
FDM52,OUT049,2580.4248
FDP49,OUT035,993.3945
DRA24,OUT046,2690.869
NCJ43,OUT049,2905.304
FDE11,OUT045,3089.6711
FDP01,OUT049,2682.773
FDQ59,OUT018,1181.9829
FDA43,OUT019,564.9759
FDL14,OUT017,2575.7217
FDV50,OUT010,363.18924
FDT01,OUT027,5356.467
NCC42,OUT035,2403.126
FDO28,OUT046,2005.7788
FDD32,OUT019,245.77965
FDV45,OUT035,3116.9033
NCW17,OUT019,365.34836
NCJ17,OUT027,2236.4453
NCF18,OUT049,3141.1465
FDP01,OUT045,2563.2683
FDH24,OUT045,2499.3608
FDI38,OUT027,5309.7153
FDX03,OUT035,842.32056
FDY28,OUT046,3382.71
FDN34,OUT018,2276.5793
FDJ02,OUT045,2476.709
FDW40,OUT019,434.4916
FDX03,OUT017,744.10077
FDE17,OUT027,3800.414
FDT58,OUT046,2580.5715
FDI38,OUT013,3479.6113
FDW22,OUT035,3606.1057
FDS15,OUT027,2685.259
NCX06,OUT013,2887.0408
DRK47,OUT035,3712.2964
FDC23,OUT027,4475.7734
FDM56,OUT010,348.75974
FDP21,OUT046,2959.1052
FDP58,OUT046,3012.9426
FDA27,OUT019,858.41113
FDK41,OUT019,261.00046
NCH42,OUT046,3258.6167
FDG29,OUT045,766.90375
FDW15,OUT018,2023.2656
FDD28,OUT018,793.8402
FDQ37,OUT049,3293.4817
FDC23,OUT035,3063.0596
FDV13,OUT035,1502.6422
FDK33,OUT046,2970.2896
FDO33,OUT013,1821.139
FDN21,OUT017,2700.5571
NCW06,OUT027,4967.5674
FDI38,OUT035,3495.9302
FDC21,OUT027,2659.9312
NCS05,OUT046,2202.7954
NCN53,OUT049,780.26654
FDV40,OUT010,298.78827
FDG60,OUT017,3894.8186
NCY30,OUT027,4691.149
FDM40,OUT045,2351.5898
NCO30,OUT046,2793.361
FDK10,OUT046,2866.3281
FDM36,OUT045,2885.4282
FDN10,OUT013,1882.8505
FDM46,OUT018,1331.1964
FDX50,OUT049,2012.0758
FDP33,OUT045,3513.7466
FDO12,OUT045,3114.254
FDC28,OUT013,1752.9567
FDO31,OUT045,1354.6978
FDX45,OUT035,2693.541
FDV21,OUT049,2267.5217
FDH04,OUT049,1578.0142
NCG54,OUT013,2682.5984
FDO13,OUT046,2752.263
FDA09,OUT027,4490.0093
FDC38,OUT017,2218.0312
NCO42,OUT046,2315.0051
FDL45,OUT049,2236.1938
NCK31,OUT013,818.74097
FDM39,OUT017,2956.8167
FDC22,OUT010,412.58066
FDF46,OUT046,1958.8956
FDQ37,OUT045,3125.0823
FDH41,OUT010,649.80927
FDQ04,OUT046,786.8209
NCQ02,OUT027,4885.9185
FDJ57,OUT027,4742.1997
NCE07,OUT049,2446.2595
FDE56,OUT013,961.31964
FDI20,OUT049,3442.9424
FDK36,OUT018,703.90717
FDP08,OUT027,4924.351
FDF44,OUT017,2200.4058
NCU53,OUT017,2772.392
FDF47,OUT035,3534.9504
FDS55,OUT010,449.24612
FDZ52,OUT010,373.206
FDL04,OUT018,1499.454
NCM26,OUT035,2633.7412
FDX43,OUT049,2865.8662
FDP52,OUT049,3640.726
DRK49,OUT045,853.11536
FDE38,OUT013,2651.3408
DRF13,OUT035,2576.3499
FDK41,OUT010,308.0392
FDJ04,OUT027,2967.2515
FDZ44,OUT018,1676.9656
FDS11,OUT013,3883.314
FDA55,OUT049,3568.1628
NCW53,OUT046,2990.34
FDB49,OUT027,2451.2568
FDD23,OUT017,3182.2388
NCV42,OUT045,1892.4008
NCZ29,OUT018,1796.0676
FDQ26,OUT013,937.69617
FDV08,OUT017,832.0856
FDC53,OUT049,1758.9182
FDV58,OUT010,558.48883
NCP02,OUT019,215.8796
DRI37,OUT045,1046.0394
FDQ12,OUT049,3843.6655
FDE33,OUT046,1350.478
FDX27,OUT045,1596.8206
FDM22,OUT017,867.8581
NCH30,OUT019,327.36154
FDC04,OUT017,4025.8591
FDO38,OUT046,1421.537
FDV52,OUT027,2885.409
FDB32,OUT013,1487.637
FDV43,OUT018,590.0874
FDI24,OUT018,2432.592
FDR40,OUT017,1371.0681
FDW02,OUT049,2146.136
FDE44,OUT049,1043.772
FDL38,OUT046,1583.6395
NCT54,OUT010,346.59167
DRJ39,OUT010,656.5996
FDW55,OUT049,3749.012
DRF13,OUT019,433.6089
NCW17,OUT049,2269.911
FDP13,OUT035,749.13464
FDS08,OUT018,2391.5144
NCP17,OUT035,1099.1772
NCO53,OUT035,2954.4114
FDH19,OUT045,2777.3767
FDJ04,OUT017,2012.3707
FDG10,OUT049,1095.5347
FDA40,OUT010,273.91333
FDI53,OUT045,2671.338
FDU09,OUT010,305.82602
FDK60,OUT045,1659.8309
FDR43,OUT017,626.31635
FDW22,OUT017,3664.3318
DRP47,OUT010,855.45264
DRG48,OUT010,527.737
FDA14,OUT035,2486.2483
FDU49,OUT013,1385.9839
FDK28,OUT045,3995.5603
FDT19,OUT046,2810.081
NCQ42,OUT045,2130.2336
FDD03,OUT045,3779.2422
NCM53,OUT013,1711.8596
NCX53,OUT045,2349.8616
FDV14,OUT027,2191.7131
NCZ54,OUT017,2680.324
FDB39,OUT013,875.7962
DRC24,OUT046,2442.2556
FDY36,OUT013,1171.5475
FDN01,OUT035,2943.1375
DRH25,OUT046,1005.24615
FDV08,OUT046,824.5119
NCP53,OUT049,3653.239
FDU52,OUT010,452.3928
NCI42,OUT045,3262.0208
FDZ14,OUT035,2062.529
FDF11,OUT046,3299.729
FDQ13,OUT018,1213.616
FDO32,OUT010,293.68652
DRJ37,OUT018,2146.492
FDY43,OUT046,2701.6252
NCT41,OUT017,2551.5977
NCV17,OUT045,2229.3826
FDM04,OUT027,1537.9305
DRB48,OUT018,500.45453
FDM24,OUT013,2385.6633
FDT37,OUT049,4038.682
NCO05,OUT010,341.56793
FDL13,OUT046,3861.5332
FDL15,OUT017,2543.3062
FDB11,OUT018,2905.1155
FDL14,OUT019,636.21735
FDY10,OUT019,345.63406
FDJ40,OUT049,1905.37
NCW18,OUT046,3363.651
NCY06,OUT013,2044.7539
DRE13,OUT018,1208.4979
FDA26,OUT045,3531.1914
NCE19,OUT010,304.2695
FDE33,OUT035,1379.6908
DRL59,OUT027,1525.7601
FDY07,OUT046,852.52606
FDF57,OUT018,2237.7212
FDM58,OUT035,1990.2567
FDP26,OUT027,2567.908
FDY32,OUT046,2659.8745
FDD51,OUT010,293.59335
FDU22,OUT018,1708.602
FDZ49,OUT018,2964.4937
NCI42,OUT017,3424.0562
FDT04,OUT027,1212.5636
NCU41,OUT045,3066.7336
FDS56,OUT045,3910.7573
NCN42,OUT017,2461.4504
FDK34,OUT046,3089.8577
FDB03,OUT017,3990.8374
DRJ25,OUT035,946.11273
FDT25,OUT027,2988.8574
FDN20,OUT013,2630.4177
FDP09,OUT013,3278.1912
FDM20,OUT019,707.42773
NCG55,OUT046,1910.4073
NCP14,OUT045,1794.1423
NCH06,OUT046,3344.145
FDV52,OUT013,1895.0878
NCL07,OUT035,778.671
DRJ11,OUT027,4906.8447
DRO59,OUT013,1155.3239
FDW15,OUT010,484.84003
NCQ30,OUT035,2126.965
NCN54,OUT019,237.13327
FDY01,OUT027,2852.3044
FDX39,OUT035,3462.451
FDH53,OUT027,2136.0112
FDA57,OUT035,812.0672
NCC07,OUT010,366.79108
FDU28,OUT013,3076.0789
FDK36,OUT010,294.56342
FDR36,OUT018,623.699
NCQ17,OUT035,2634.8953
FDS28,OUT019,201.85254
FDE08,OUT045,2461.2212
FDU22,OUT046,2025.8352
FDG41,OUT045,1837.3468
FDO31,OUT010,261.84543
FDM21,OUT019,540.971
FDU40,OUT017,3184.6892
FDV36,OUT018,1773.6016
FDT10,OUT027,1622.2418
FDX38,OUT045,835.4763
NCU30,OUT027,3854.9885
NCV06,OUT049,3165.9854
FDT16,OUT035,4070.4805
NCP41,OUT027,2716.3652
FDZ56,OUT017,2783.7947
FDC22,OUT035,3257.317
FDU10,OUT035,783.3069
FDS46,OUT045,2070.8552
FDO08,OUT049,2817.9653
NCV42,OUT018,1555.4117
FDP33,OUT035,3668.45
FDJ12,OUT046,3629.2063
FDH04,OUT045,1498.9885
NCU54,OUT013,3326.9756
FDO36,OUT010,339.40045
FDT37,OUT027,6104.2915
FDD14,OUT010,486.48718
FDA16,OUT013,3792.7124
NCS42,OUT019,271.85593
FDP10,OUT019,319.0293
FDQ28,OUT049,2607.086
FDK57,OUT010,441.9845
FDK02,OUT013,1876.1414
FDW47,OUT018,1718.161
NCC42,OUT018,1947.9183
FDQ37,OUT018,2675.668
FDL40,OUT046,1642.9358
DRE13,OUT010,392.95508
FDQ34,OUT027,2606.2964
NCB54,OUT046,2110.7524
FDS48,OUT049,2575.2656
FDO15,OUT045,1264.9434
NCT30,OUT013,708.50146
FDU49,OUT027,2194.1147
FDE21,OUT046,1944.5037
FDS49,OUT019,257.0843
FDT38,OUT027,2191.7131
FDZ01,OUT045,1715.3055
FDC41,OUT035,1301.4237
DRG13,OUT010,494.076
NCZ42,OUT018,3108.5273
NCM07,OUT045,1481.2917
NCV17,OUT018,1847.3298
DRK39,OUT035,1418.6698
FDS37,OUT018,1628.4801
FDV12,OUT019,306.26193
NCG19,OUT018,3098.361
FDS51,OUT013,966.61255
NCO14,OUT046,829.74066
FDC38,OUT046,2279.3306
FDN15,OUT046,2259.2048
NCH42,OUT013,3739.9631
FDQ22,OUT046,776.17
FDC05,OUT013,3212.9727
FDZ31,OUT013,3123.7917
DRJ23,OUT049,3168.9692
FDC52,OUT035,2581.4053
DRD12,OUT010,394.54135
FDV55,OUT017,2420.2925
FDD32,OUT046,1431.0569
FDR01,OUT049,3082.2214
FDY08,OUT019,429.95044
FDQ45,OUT045,3059.9722
DRN11,OUT027,3606.1135
NCS05,OUT018,1885.3143
FDY32,OUT035,2749.4036
NCD31,OUT045,2715.201
NCE06,OUT049,2752.5737
NCP14,OUT046,1734.3324
NCF18,OUT019,533.0974
FDF14,OUT018,2096.5671
FDB22,OUT017,2589.2957
NCH54,OUT049,2724.2214
FDU27,OUT035,915.6842
FDS58,OUT027,3882.3281
NCU29,OUT035,2481.1956
FDJ57,OUT013,3013.2817
FDL56,OUT049,1539.964
FDH60,OUT035,3344.7512
FDN24,OUT018,761.3881
FDD02,OUT017,2019.5398
FDP15,OUT017,3988.8982
FDB28,OUT027,4677.095
DRC49,OUT045,2480.6877
NCG30,OUT018,1746.129
FDJ14,OUT049,1132.5306
FDL52,OUT045,703.55707
NCG19,OUT027,5928.436
NCN41,OUT035,2146.4126
FDW22,OUT013,3567.797
FDI02,OUT013,1814.3214
FDV51,OUT045,2719.0051
FDV48,OUT046,1474.2323
NCL17,OUT019,409.7314
FDP46,OUT045,1609.8102
FDU10,OUT045,734.5886
FDT37,OUT010,872.85297
FDI27,OUT035,832.0797
FDN51,OUT046,3355.4539
FDW07,OUT035,1500.3977
FDN45,OUT049,3432.931
DRN37,OUT027,4163.635
DRF48,OUT049,3137.8027
FDP38,OUT019,225.92688
NCX18,OUT027,5074.393
FDK45,OUT018,1635.8835
FDZ37,OUT049,1487.0144
FDS50,OUT018,3106.7317
NCR54,OUT018,2636.8801
NCS17,OUT035,1652.5885
FDV31,OUT046,2840.4382
DRE27,OUT017,1636.6208
FDN60,OUT013,2445.5144
FDK26,OUT013,3021.717
FDX37,OUT018,1548.8453
FDW31,OUT046,3128.8076
FDX26,OUT018,2525.4348
DRL49,OUT019,428.46942
FDU49,OUT017,1460.5868
FDY58,OUT046,3060.3704
FDN03,OUT045,3631.445
NCV06,OUT010,616.8361
FDH53,OUT045,1381.4788
FDG31,OUT018,876.80475
NCC06,OUT045,2191.6921
FDS13,OUT049,4113.577
FDP16,OUT035,3994.404
FDA35,OUT013,1930.0641
DRP47,OUT018,3362.7341
FDY28,OUT010,659.068
FDY20,OUT035,1552.5828
NCH30,OUT017,1892.3438
NCR29,OUT019,212.35168
NCP05,OUT013,2367.2952
NCF30,OUT019,359.20285
FDA08,OUT035,2805.0793
FDN51,OUT027,5732.0186
FDH12,OUT046,1923.3315
FDY39,OUT017,3050.9443
NCO53,OUT045,2969.2126
FDB40,OUT046,2465.1167
FDH02,OUT049,1538.4684
FDY11,OUT027,1768.3867
FDQ09,OUT019,342.91418
FDP16,OUT013,4372.8257
NCF55,OUT018,406.57852
FDY09,OUT027,4466.2676
FDY39,OUT045,2985.1953
NCU53,OUT049,2781.0098
NCT41,OUT049,2620.5679
FDJ45,OUT046,740.4198
FDR28,OUT013,2625.906
FDN08,OUT013,1912.7668
FDJ07,OUT049,2050.242
FDZ09,OUT027,4127.1045
FDQ14,OUT017,2486.6497
FDY12,OUT027,1346.1077
FDK57,OUT046,2025.8352
FDD20,OUT049,2164.8516
FDS36,OUT018,1561.2379
FDI40,OUT049,1767.27
FDJ40,OUT045,1854.1558
FDE08,OUT013,2350.1155
DRK01,OUT013,1568.388
FDC58,OUT049,908.503
FDE50,OUT046,3163.5076
FDX48,OUT035,2610.412
DRM35,OUT018,2437.7778
FDG41,OUT013,1751.1703
FDB52,OUT046,3876.8127
FDV19,OUT045,2623.68
DRG48,OUT017,2432.9722
FDI26,OUT013,2938.9397
FDU11,OUT019,356.53683
FDF59,OUT019,398.43222
FDR07,OUT049,1728.609
NCE06,OUT017,2680.324
FDE10,OUT046,2265.7136
NCO55,OUT046,1835.4851
FDZ13,OUT013,839.45825
FDT50,OUT017,1446.4304
FDH12,OUT010,272.37198
FDD21,OUT045,1960.153
NCM05,OUT013,4404.333
FDK04,OUT013,928.24927
FDN33,OUT017,1267.4637
NCM18,OUT010,306.69998
DRC25,OUT049,1614.4247
FDT47,OUT017,1639.2524
FDD45,OUT027,2442.847
NCD07,OUT018,1625.1194
NCY54,OUT010,558.42676
FDL12,OUT049,1079.9014
FDL02,OUT017,1787.8715
FDC60,OUT035,1545.1184
FDR37,OUT017,2999.7021
FDY16,OUT017,3066.9736
FDU26,OUT045,2018.6497
FDN24,OUT013,869.3238
FDH44,OUT013,2398.6226
FDE23,OUT010,328.59866
FDW60,OUT017,2920.833
FDQ55,OUT049,2013.2394
FDV32,OUT027,1718.8823
FDV03,OUT010,511.6969
FDY14,OUT010,954.1212
NCL55,OUT027,6186.601
DRF25,OUT017,691.65546
FDX03,OUT046,884.6637
FDF40,OUT045,3908.3293
FDX24,OUT010,225.86444
FDA25,OUT049,1765.102
FDH21,OUT018,2193.133
FDB47,OUT010,688.14777
FDT34,OUT019,321.61673
FDS39,OUT010,381.78857
NCU05,OUT046,1357.6892
FDE02,OUT049,1653.3865
FDL25,OUT035,1555.0981
FDC50,OUT049,1670.6261
FDZ32,OUT049,1842.6255
FDV14,OUT045,1463.5347
FDR07,OUT045,1638.1279
FDB26,OUT049,950.8623
NCR50,OUT045,2531.1956
FDP01,OUT018,2052.7385
FDH57,OUT045,2187.6108
FDM60,OUT027,1274.7692
FDA45,OUT017,2906.4382
FDU55,OUT017,4178.363
FDH40,OUT035,1423.7471
FDG40,OUT019,213.56429
FDT12,OUT049,3839.7024
DRL59,OUT045,933.82184
FDT47,OUT018,1382.286
FDI60,OUT017,1098.2167
DRF51,OUT027,1194.0491
NCK31,OUT049,1096.7334
FDB08,OUT045,2640.6218
FDM44,OUT035,1758.1965
FDD46,OUT018,2127.731
FDR27,OUT019,407.235
FDV56,OUT010,326.7574
FDM02,OUT049,1487.0144
FDU45,OUT018,1572.7529
FDZ10,OUT017,2126.2441
NCK31,OUT010,321.64825
FDR27,OUT035,2358.2634
FDF33,OUT013,1729.4044
FDJ36,OUT046,1914.1967
FDP33,OUT049,3521.662
FDG17,OUT046,3688.4192
FDG47,OUT027,6145.643
NCW29,OUT046,2110.7524
DRH59,OUT017,1227.8873
FDR32,OUT017,3788.061
FDP48,OUT035,3102.5571
FDG17,OUT035,3920.3623
DRJ59,OUT017,710.5715
FDY48,OUT027,2443.1567
FDB02,OUT046,2964.5374
FDN10,OUT019,356.59946
NCD55,OUT035,777.0578
FDX34,OUT013,1943.8425
FDZ38,OUT045,2788.4631
DRF37,OUT049,3494.4666
DRL47,OUT019,360.8006
FDL27,OUT035,1151.4713
NCP53,OUT035,3749.764
FDT03,OUT019,512.9128
FDJ28,OUT035,3107.2715
FDF40,OUT018,3262.0005
FDA32,OUT035,3571.6108
NCP02,OUT017,994.34735
FDZ31,OUT045,3139.5537
NCQ29,OUT013,4389.9883
FDP57,OUT010,409.0825
FDL32,OUT027,2793.912
DRB01,OUT035,3205.4844
FDJ40,OUT046,1887.5765
FDO24,OUT018,2172.6738
FDO11,OUT018,3363.142
FDA56,OUT035,2080.6758
FDF02,OUT045,1775.2528
FDA10,OUT013,1958.9806
NCI55,OUT017,2053.793
FDZ40,OUT010,291.7968
FDV08,OUT049,824.59955
FDN48,OUT013,1408.6101
FDU57,OUT017,2530.712
DRF49,OUT013,1853.6235
FDS02,OUT035,3271.6428
FDS43,OUT046,2950.6353
FDT16,OUT013,4503.456
FDX19,OUT027,5883.948
FDK15,OUT046,1679.49
DRA12,OUT049,2571.0876
FDY35,OUT017,790.96924
NCU42,OUT013,2682.5984
FDD26,OUT013,3002.1694
FDR11,OUT018,2144.578
NCP53,OUT045,3662.8687
FDP34,OUT045,2630.509
NCV41,OUT019,315.7107
FDN20,OUT018,2300.1255
FDZ16,OUT018,2530.884
FDZ28,OUT049,2178.7727
NCL55,OUT013,3823.558
NCJ17,OUT046,1536.8292
FDT37,OUT046,3966.6
FDV51,OUT049,2838.8752
FDZ28,OUT035,2202.5828
FDN27,OUT013,1856.6627
FDS14,OUT019,508.17014
FDZ58,OUT045,2136.7427
FDD46,OUT046,2451.063
FDJ03,OUT035,860.49084
FDU03,OUT010,600.4054
FDA33,OUT027,3681.9097
NCW53,OUT035,3182.5676
NCC55,OUT017,652.8408
FDP52,OUT019,741.34296
FDE39,OUT049,2113.4473
FDB44,OUT035,3485.1235
FDG59,OUT013,643.0649
FDI05,OUT013,1189.9396
FDF59,OUT045,2260.6472
FDM39,OUT019,532.297
FDB14,OUT013,1476.6603
NCS05,OUT019,389.12488
DRJ35,OUT045,1059.6364
FDO31,OUT019,243.48555
FDA31,OUT046,2771.1204
FDX40,OUT049,781.2067
FDW56,OUT045,3104.5366
FDH09,OUT018,658.1219
FDA52,OUT019,557.9535
FDF20,OUT019,573.2735
FDE40,OUT046,1118.3376
NCU17,OUT046,1760.4608
NCP14,OUT035,1892.744
FDN25,OUT027,1606.055
FDU39,OUT049,1126.0673
NCM05,OUT017,4129.162
FDU07,OUT017,2482.4705
FDF28,OUT049,2178.7727
FDR57,OUT049,2762.6042
FDJ33,OUT013,1791.2338
DRH23,OUT035,978.3549
FDQ52,OUT046,3741.0095
DRK13,OUT035,3191.8792
FDP09,OUT046,2970.2896
FDR08,OUT027,2727.4062
FDV50,OUT045,2052.68
FDT13,OUT049,3221.6003
FDJ27,OUT027,2492.3667
FDH21,OUT046,2453.9397
FDW14,OUT027,2237.1316
FDL52,OUT049,783.64996
FDW28,OUT017,3254.184
FDL40,OUT049,1724.5793
FDE24,OUT046,2465.659
FDX35,OUT049,3845.6719
FDP46,OUT017,1574.8265
FDX56,OUT045,3320.8103
FDQ45,OUT049,3127.9382
FDK50,OUT027,3977.2207
FDY26,OUT045,3444.7827
FDQ09,OUT017,1947.4292
FDN39,OUT049,2577.1384
FDP13,OUT017,705.8327
FDR51,OUT013,2420.9773
FDZ49,OUT010,630.5836
FDL28,OUT018,3009.6516
FDZ10,OUT035,2245.2632
FDK38,OUT013,2355.7139
DRL49,OUT027,3531.368
FDR15,OUT013,2482.1067
FDQ24,OUT035,4174.715
FDD56,OUT013,2848.4255
NCR42,OUT046,681.8887
FDH52,OUT045,1074.2686
FDH57,OUT019,381.06866
FDR15,OUT010,289.9067
FDJ34,OUT035,2251.3079
FDW37,OUT035,1587.9703
FDQ23,OUT018,1457.525
FDP34,OUT013,2483.9392
FDE04,OUT027,4611.134
FDC48,OUT045,1356.6266
FDA47,OUT019,514.35474
FDI35,OUT018,2461.0327
NCV05,OUT013,2481.3914
FDR28,OUT045,2671.338
FDH31,OUT017,1668.8585
FDP59,OUT019,324.65466
FDS19,OUT018,1043.6824
FDM60,OUT045,770.55334
FDJ44,OUT018,2273.5583
DRH51,OUT017,1467.8948
DRC25,OUT017,1459.5487
DRE25,OUT013,1519.5385
NCX05,OUT049,2028.5815
FDR11,OUT017,2633.26
DRP47,OUT045,3819.3347
DRC49,OUT019,431.04868
FDQ47,OUT027,1210.4266
FDL20,OUT013,1766.5708
FDM34,OUT035,2326.045
NCN55,OUT013,3766.9844
FDD41,OUT035,1789.5712
FDE52,OUT049,1556.4739
NCT18,OUT019,506.87585
FDJ32,OUT018,787.7862
FDE16,OUT046,3331.3079
FDZ09,OUT045,2723.9285
DRZ11,OUT046,2152.3123
FDK41,OUT049,1535.4788
FDE56,OUT049,1097.1594
FDH34,OUT013,2888.0554
DRI49,OUT013,1305.3962
DRI59,OUT046,3352.8
DRC36,OUT049,2990.083
FDS15,OUT019,326.3868
FDI07,OUT018,2545.089
FDZ15,OUT018,1679.7296
NCX41,OUT027,5450.441
NCO29,OUT019,479.31815
FDF57,OUT013,2709.612
FDI33,OUT035,1644.0057
DRJ47,OUT049,2915.969
FDB34,OUT046,1559.6798
FDY22,OUT027,3464.987
DRL11,OUT017,2627.0254
FDY46,OUT035,3154.1794
FDG17,OUT013,4204.227
FDE52,OUT018,1223.42
DRP47,OUT027,6196.7896
FDO01,OUT010,329.91473
FDL09,OUT046,2732.7297
FDR57,OUT013,2590.3115
DRD37,OUT035,930.1594
FDQ36,OUT027,1274.7692
FDL33,OUT049,3209.2278
FDL48,OUT045,878.85394
FDL28,OUT049,3669.5637
NCN29,OUT046,882.20105
FDO13,OUT035,2763.363
FDB38,OUT045,2684.256
FDI36,OUT035,3362.093
FDI58,OUT035,1651.1892
FDH22,OUT018,1828.3157
FDQ27,OUT013,1714.0094
FDT33,OUT046,2697.831
FDC56,OUT045,2015.0406
FDF14,OUT046,2625.1658
FDQ39,OUT017,3172.579
NCM43,OUT017,2736.1091
FDS46,OUT035,2165.2915
FDI22,OUT049,3313.9119
NCE43,OUT045,2784.8428
FDZ36,OUT010,387.50925
FDR13,OUT019,352.57086
FDP46,OUT018,1269.0409
FDW56,OUT019,556.6981
FDB40,OUT017,2435.0679
FDM28,OUT018,2450.7659
FDV49,OUT013,4802.019
NCS53,OUT018,2157.543
FDO03,OUT049,3506.4658
FDT15,OUT035,3098.239
FDD33,OUT049,3681.378
FDX13,OUT017,4181.4697
FDH60,OUT013,3218.098
DRH51,OUT046,1507.7527
NCL07,OUT049,860.5497
FDW51,OUT045,3353.9377
FDF21,OUT019,589.8917
FDH26,OUT019,438.4663
FDJ03,OUT049,925.0328
FDU35,OUT017,1645.9181
DRL01,OUT018,2947.0833
FDE59,OUT045,747.58685
FDI60,OUT035,1095.4708
DRH39,OUT035,1377.2695
FDK36,OUT049,949.19617
FDN52,OUT045,1431.6669
FDU12,OUT017,4413.215
NCT05,OUT027,6256.67
FDS37,OUT027,2850.8154
FDK24,OUT017,830.31195
DRF36,OUT013,2950.3984
FDN46,OUT010,381.5746
NCN06,OUT045,2673.1272
FDD59,OUT035,1470.0046
FDM14,OUT045,1784.8672
FDO10,OUT018,751.63904
FDU35,OUT013,1543.5195
NCA30,OUT018,2550.5005
NCO41,OUT049,1743.7837
FDI24,OUT046,3006.6035
FDZ16,OUT046,3111.6587
FDV47,OUT046,1486.9778
FDV16,OUT045,665.51227
FDZ22,OUT035,1483.6788
FDO20,OUT010,875.8522
FDW38,OUT013,891.7672
FDW52,OUT045,2717.379
FDT43,OUT019,210.51682
NCS29,OUT045,3843.2053
NCC31,OUT017,2570.6013
FDA21,OUT017,3060.8516
FDQ55,OUT046,1988.9559
NCE54,OUT049,1379.5789
FDD45,OUT017,1587.3226
NCP17,OUT017,1076.0991
FDR47,OUT035,2954.1108
DRM35,OUT013,2860.505
FDR47,OUT019,531.91864
FDX19,OUT010,760.6191
FDV22,OUT027,3825.2886
FDQ46,OUT027,2455.9304
DRO47,OUT045,1794.7793
FDB44,OUT010,653.7589
FDN02,OUT010,559.5246
FDW10,OUT045,2865.0386
FDJ41,OUT019,800.89185
FDM50,OUT046,1079.6519
FDW10,OUT035,3013.913
FDY48,OUT049,1807.0854
NCE30,OUT027,5473.0117
FDO04,OUT045,974.65985
FDQ26,OUT010,231.49837
NCX29,OUT018,2034.5477
FDE39,OUT046,2009.2499
NCR54,OUT027,5021.2886
NCP55,OUT027,1583.2468
FDX22,OUT017,3536.3628
FDI05,OUT035,1070.4298
FDC51,OUT027,3048.9153
FDC10,OUT013,2005.0336
FDJ46,OUT045,2865.0386
FDV10,OUT010,298.32745
FDX12,OUT027,5433.1055
FDL43,OUT019,243.58844
DRB13,OUT046,2966.0117
FDF59,OUT027,3132.3926
FDT35,OUT049,2926.7427
